l0 kb T theta_s kappa costheta Tr costheta_se
1.0 20.0 0.4 0.4510268117962624 600.0 0.9799754615384605 0.019999999999999636 1.6642794592298782e-05
1.0 20.0 0.6 0.4510268117962624 600.0 0.9699672328278338 0.03000000000000046 2.771865179468255e-05
1.0 20.0 1.0 0.4510268117962624 600.0 0.9499113297777779 0.04999999999999906 4.739676933607812e-05
1.0 30.0 0.005 0.4510268117962624 600.0 0.9998331315315381 0.0001666666666666633 1.2637447181186608e-07
1.0 30.0 0.01 0.4510268117962624 600.0 0.999666488372091 0.0003333333333333242 2.193404774290516e-07
1.0 30.0 0.02 0.4510268117962624 600.0 0.9993331517857141 0.0006666666666666527 4.368430417774116e-07
1.0 30.0 0.03 0.4510268117962624 600.0 0.9989997253487242 0.0009999999999999432 6.954241692108842e-07
1.0 30.0 0.04 0.4510268117962624 600.0 0.9986660267947424 0.001333333333333321 9.33592811526153e-07
1.0 30.0 0.05 0.4510268117962624 600.0 0.998333570157069 0.0016666666666666154 1.206904771791303e-06
1.0 30.0 0.075 0.4510268117962624 600.0 0.9974968111808327 0.0024999999999999914 1.8812783490195853e-06
1.0 30.0 0.1 0.4510268117962624 600.0 0.9966668802608171 0.003333333333333266 2.5998042891055245e-06
1.0 30.0 0.15 0.4510268117962624 600.0 0.995002078005117 0.004999999999999907 3.9593400240221184e-06
1.0 30.0 0.2 0.4510268117962624 600.0 0.9933278732183028 0.0066666666666666905 5.676307319568496e-06
1.0 30.0 0.25 0.4510268117962624 600.0 0.9916694702194361 0.008333333333333363 7.260776055887978e-06
1.0 30.0 0.3 0.4510268117962624 600.0 0.9900035278733642 0.009999999999999818 8.334072119324205e-06
1.0 30.0 0.4 0.4510268117962624 600.0 0.9866653852058609 0.013333333333333275 1.1249927224327148e-05
1.0 30.0 0.6 0.4510268117962624 600.0 0.9799787563661391 0.019999999999999636 1.6841731694794702e-05
1.0 30.0 1.0 0.4510268117962624 600.0 0.9666221805078927 0.0333333333333332 2.7124709038945022e-05
1.0 50.0 0.005 0.4510268117962624 600.0 0.9998998401719313 9.999999999999537e-05 8.46734796715441e-08
1.0 50.0 0.01 0.4510268117962624 600.0 0.9998001392455814 0.00019999999999999106 1.343107180410877e-07
1.0 50.0 0.02 0.4510268117962624 600.0 0.9996002406621405 0.00039999999999998365 2.5966915125733844e-07
1.0 50.0 0.03 0.4510268117962624 600.0 0.9993996358024676 0.0005999999999999963 3.9778642390325736e-07
1.0 50.0 0.04 0.4510268117962624 600.0 0.999199611339736 0.0007999999999999716 5.292808278299458e-07
1.0 50.0 0.05 0.4510268117962624 600.0 0.9990003357279673 0.000999999999999943 6.869871579575279e-07
1.0 50.0 0.075 0.4510268117962624 600.0 0.9984997374036748 0.0015000000000000239 1.1419246442517599e-06
1.0 50.0 0.1 0.4510268117962624 600.0 0.9980011184625093 0.0019999999999999194 1.6830231227305884e-06
1.0 50.0 0.15 0.4510268117962624 600.0 0.9969973383571974 0.00300000000000003 2.585410272462133e-06
1.0 50.0 0.2 0.4510268117962624 600.0 0.9959970914110423 0.003999999999999831 3.129615589015224e-06
1.0 50.0 0.25 0.4510268117962624 600.0 0.9950031212698426 0.004999999999999907 4.008376892194791e-06
1.0 50.0 0.3 0.4510268117962624 600.0 0.9940036894977162 0.0060000000000000825 4.661181268731397e-06
1.0 50.0 0.4 0.4510268117962624 600.0 0.9919997872909707 0.007999999999999712 6.491270791617061e-06
1.0 50.0 0.6 0.4510268117962624 600.0 0.9880083163686382 0.01200000000000015 1.0106299967982314e-05
1.0 50.0 1.0 0.4510268117962624 600.0 0.9799935458276351 0.019999999999999636 1.6486033253422776e-05
