P2 Q6 xi delF
2.080000000000000000e+02 2.000000000000000000e+00 2.163543441226575825e-01 6.755989286077124234e-02
2.090000000000000000e+02 2.000000000000000000e+00 2.180579216354344152e-01 6.766706958577017872e-02
2.100000000000000000e+02 2.000000000000000000e+00 2.197614991482112479e-01 6.839082371077154221e-02
2.110000000000000000e+02 2.000000000000000000e+00 2.214650766609880805e-01 7.025119436077176260e-02
2.120000000000000000e+02 2.000000000000000000e+00 2.231686541737649132e-01 7.059298286077009266e-02
2.130000000000000000e+02 2.000000000000000000e+00 2.248722316865417459e-01 7.105858481077120814e-02
2.140000000000000000e+02 2.000000000000000000e+00 2.265758091993185785e-01 7.114799306076946550e-02
2.150000000000000000e+02 2.000000000000000000e+00 2.282793867120954112e-01 7.311157931076905925e-02
2.160000000000000000e+02 2.000000000000000000e+00 2.299829642248722439e-01 7.352557346077048805e-02
2.170000000000000000e+02 2.000000000000000000e+00 2.316865417376490766e-01 7.471719303577373239e-02
2.180000000000000000e+02 2.000000000000000000e+00 2.333901192504259092e-01 7.401471581076890516e-02
2.190000000000000000e+02 2.000000000000000000e+00 2.350936967632027419e-01 7.644446988577158208e-02
2.200000000000000000e+02 2.000000000000000000e+00 2.367972742759795468e-01 7.640044481076913030e-02
2.210000000000000000e+02 2.000000000000000000e+00 2.385008517887563795e-01 7.600716168576937548e-02
2.220000000000000000e+02 2.000000000000000000e+00 2.402044293015332121e-01 7.821147116077042938e-02
2.230000000000000000e+02 2.000000000000000000e+00 2.419080068143100448e-01 7.705267233577117736e-02
2.240000000000000000e+02 2.000000000000000000e+00 2.436115843270868775e-01 7.893975228576977088e-02
2.250000000000000000e+02 2.000000000000000000e+00 2.453151618398637102e-01 7.992018731077266125e-02
2.260000000000000000e+02 2.000000000000000000e+00 2.470187393526405428e-01 8.052261783576852849e-02
2.270000000000000000e+02 2.000000000000000000e+00 2.487223168654173755e-01 8.094396836077066837e-02
2.280000000000000000e+02 2.000000000000000000e+00 2.504258943781942359e-01 8.135253011077026031e-02
2.290000000000000000e+02 2.000000000000000000e+00 2.521294718909710686e-01 8.394808556077038020e-02
2.300000000000000000e+02 2.000000000000000000e+00 2.538330494037479013e-01 8.285040123577402937e-02
