MCSweeps totalmoves Epair avg_Epair Ebond avg_Ebond Eangle avg_Eangle Etot avg_Etot time
30870 2160970000 0 0 0 0 -706 -702.88006482982189 -703 -702.88006482982189 132180.939459894 
30880 2161670000 0 0 0 0 -706 -702.88006482982189 -708 -702.88006482982189 132223.52861822399 
30890 2162370000 0 0 0 0 -706 -702.88006482982189 -707 -702.88006482982189 132266.11357564499 
30900 2163070000 0 0 0 0 -706 -702.88006482982189 -710 -702.88006482982189 132308.68302040399 
30910 2163770000 0 0 0 0 -710 -702.89158576051796 -705 -702.89158576051796 132351.409239623 
30920 2164470000 0 0 0 0 -710 -702.89158576051796 -706 -702.89158576051796 132394.215997227 
30930 2165170000 0 0 0 0 -710 -702.89158576051796 -713 -702.89158576051796 132436.69350127701 
30940 2165870000 0 0 0 0 -710 -702.89158576051796 -713 -702.89158576051796 132479.13795987901 
30950 2166570000 0 0 0 0 -710 -702.89158576051796 -710 -702.89158576051796 132521.841366988 
30960 2167270000 0 0 0 0 -710 -702.90306946688224 -701 -702.90306946688224 132564.66311328701 
30970 2167970000 0 0 0 0 -710 -702.90306946688224 -703 -702.90306946688224 132607.30990406801 
30980 2168670000 0 0 0 0 -710 -702.90306946688224 -711 -702.90306946688224 132649.82986726501 
30990 2169370000 0 0 0 0 -710 -702.90306946688224 -711 -702.90306946688224 132692.48093586901 
31000 2170070000 0 0 0 0 -710 -702.90306946688224 -695 -702.90306946688224 132735.10281258699 
31010 2170770000 0 0 0 0 -695 -702.89032258064537 -701 -702.89032258064537 132777.65632923899 
31020 2171470000 0 0 0 0 -695 -702.89032258064537 -700 -702.89032258064537 132819.958271765 
31030 2172170000 0 0 0 0 -695 -702.89032258064537 -698 -702.89032258064537 132862.37665891199 
31040 2172870000 0 0 0 0 -695 -702.89032258064537 -704 -702.89032258064537 132904.74532358299 
31050 2173570000 0 0 0 0 -695 -702.89032258064537 -697 -702.89032258064537 132947.17022590499 
31060 2174270000 0 0 0 0 -697 -702.88083735909845 -704 -702.88083735909845 132989.70920833299 
31070 2174970000 0 0 0 0 -697 -702.88083735909845 -702 -702.88083735909845 133032.36848097501 
31080 2175670000 0 0 0 0 -697 -702.88083735909845 -701 -702.88083735909845 133074.890846069 
31090 2176370000 0 0 0 0 -697 -702.88083735909845 -697 -702.88083735909845 133117.40308682501 
31100 2177070000 0 0 0 0 -697 -702.88083735909845 -709 -702.88083735909845 133160.14034653999 
31110 2177770000 0 0 0 0 -709 -702.89067524115774 -699 -702.89067524115774 133202.74616275699 
31120 2178470000 0 0 0 0 -709 -702.89067524115774 -705 -702.89067524115774 133245.25886338399 
31130 2179170000 0 0 0 0 -709 -702.89067524115774 -707 -702.89067524115774 133287.41005213 
31140 2179870000 0 0 0 0 -709 -702.89067524115774 -706 -702.89067524115774 133329.927140115 
31150 2180570000 0 0 0 0 -709 -702.89067524115774 -705 -702.89067524115774 133372.43014310699 
31160 2181270000 0 0 0 0 -705 -702.89406099518476 -704 -702.89406099518476 133415.143529327 
31170 2181970000 0 0 0 0 -705 -702.89406099518476 -703 -702.89406099518476 133457.46291635701 
31180 2182670000 0 0 0 0 -705 -702.89406099518476 -704 -702.89406099518476 133499.89770648599 
31190 2183370000 0 0 0 0 -705 -702.89406099518476 -710 -702.89406099518476 133542.37225933 
31200 2184070000 0 0 0 0 -705 -702.89406099518476 -698 -702.89406099518476 133584.940232144 
31210 2184770000 0 0 0 0 -698 -702.88621794871813 -702 -702.88621794871813 133627.475933362 
31220 2185470000 0 0 0 0 -698 -702.88621794871813 -700 -702.88621794871813 133669.95849468501 
31230 2186170000 0 0 0 0 -698 -702.88621794871813 -709 -702.88621794871813 133712.48047169499 
31240 2186870000 0 0 0 0 -698 -702.88621794871813 -707 -702.88621794871813 133755.04579681499 
31250 2187570000 0 0 0 0 -698 -702.88621794871813 -703 -702.88621794871813 133797.55169441499 
31260 2188270000 0 0 0 0 -703 -702.88640000000021 -709 -702.88640000000021 133840.27644754801 
31270 2188970000 0 0 0 0 -703 -702.88640000000021 -706 -702.88640000000021 133882.91813955299 
31280 2189670000 0 0 0 0 -703 -702.88640000000021 -707 -702.88640000000021 133925.66750648999 
31290 2190370000 0 0 0 0 -703 -702.88640000000021 -710 -702.88640000000021 133968.36195794999 
31300 2191070000 0 0 0 0 -703 -702.88640000000021 -703 -702.88640000000021 134010.86353012099 
31310 2191770000 0 0 0 0 -703 -702.88658146964872 -708 -702.88658146964872 134053.59891351801 
31320 2192470000 0 0 0 0 -703 -702.88658146964872 -712 -702.88658146964872 134096.18361308801 
31330 2193170000 0 0 0 0 -703 -702.88658146964872 -706 -702.88658146964872 134138.728749595 
31340 2193870000 0 0 0 0 -703 -702.88658146964872 -705 -702.88658146964872 134181.464695506 
31350 2194570000 0 0 0 0 -703 -702.88658146964872 -712 -702.88658146964872 134224.282569359 
31360 2195270000 0 0 0 0 -712 -702.90111642743238 -700 -702.90111642743238 134267.03496125599 
31370 2195970000 0 0 0 0 -712 -702.90111642743238 -698 -702.90111642743238 134309.517591435 
31380 2196670000 0 0 0 0 -712 -702.90111642743238 -701 -702.90111642743238 134351.98972270501 
31390 2197370000 0 0 0 0 -712 -702.90111642743238 -696 -702.90111642743238 134394.02486061401 
31400 2198070000 0 0 0 0 -712 -702.90111642743238 -698 -702.90111642743238 134436.22371689099 
31410 2198770000 0 0 0 0 -698 -702.89331210191096 -699 -702.89331210191096 134478.73969368701 
31420 2199470000 0 0 0 0 -698 -702.89331210191096 -703 -702.89331210191096 134521.11379784101 
31430 2200170000 0 0 0 0 -698 -702.89331210191096 -706 -702.89331210191096 134563.68408863599 
31440 2200870000 0 0 0 0 -698 -702.89331210191096 -704 -702.89331210191096 134606.08566906999 
31450 2201570000 0 0 0 0 -698 -702.89331210191096 -698 -702.89331210191096 134648.53620871599 
31460 2202270000 0 0 0 0 -698 -702.88553259141509 -693 -702.88553259141509 134690.99512086599 
31470 2202970000 0 0 0 0 -698 -702.88553259141509 -703 -702.88553259141509 134733.5597096 
31480 2203670000 0 0 0 0 -698 -702.88553259141509 -707 -702.88553259141509 134775.986661401 
31490 2204370000 0 0 0 0 -698 -702.88553259141509 -713 -702.88553259141509 134818.27294893499 
31500 2205070000 0 0 0 0 -698 -702.88553259141509 -716 -702.88553259141509 134860.76963684001 
31510 2205770000 0 0 0 0 -716 -702.90634920634943 -698 -702.90634920634943 134905.373407109 
31520 2206470000 0 0 0 0 -716 -702.90634920634943 -707 -702.90634920634943 134947.69023859699 
31530 2207170000 0 0 0 0 -716 -702.90634920634943 -711 -702.90634920634943 134990.26407851101 
31540 2207870000 0 0 0 0 -716 -702.90634920634943 -714 -702.90634920634943 135032.99308439699 
31550 2208570000 0 0 0 0 -716 -702.90634920634943 -706 -702.90634920634943 135075.654239631 
31560 2209270000 0 0 0 0 -706 -702.9112519809828 -704 -702.9112519809828 135118.323530372 
31570 2209970000 0 0 0 0 -706 -702.9112519809828 -705 -702.9112519809828 135160.779478529 
31580 2210670000 0 0 0 0 -706 -702.9112519809828 -699 -702.9112519809828 135203.20580007599 
31590 2211370000 0 0 0 0 -706 -702.9112519809828 -706 -702.9112519809828 135245.81460905599 
31600 2212070000 0 0 0 0 -706 -702.9112519809828 -697 -702.9112519809828 135288.172636826 
31610 2212770000 0 0 0 0 -697 -702.90189873417739 -701 -702.90189873417739 135330.54947715299 
31620 2213470000 0 0 0 0 -697 -702.90189873417739 -704 -702.90189873417739 135372.91688266801 
31630 2214170000 0 0 0 0 -697 -702.90189873417739 -707 -702.90189873417739 135415.22596903401 
31640 2214870000 0 0 0 0 -697 -702.90189873417739 -703 -702.90189873417739 135457.73653462401 
31650 2215570000 0 0 0 0 -697 -702.90189873417739 -703 -702.90189873417739 135500.22132933099 
31660 2216270000 0 0 0 0 -703 -702.90205371248044 -697 -702.90205371248044 135542.73119641701 
31670 2216970000 0 0 0 0 -703 -702.90205371248044 -703 -702.90205371248044 135585.14207657799 
31680 2217670000 0 0 0 0 -703 -702.90205371248044 -706 -702.90205371248044 135627.36334952901 
31690 2218370000 0 0 0 0 -703 -702.90205371248044 -706 -702.90205371248044 135669.54630810901 
31700 2219070000 0 0 0 0 -703 -702.90205371248044 -702 -702.90205371248044 135712.19146427701 
31710 2219770000 0 0 0 0 -702 -702.90063091482671 -701 -702.90063091482671 135754.86591694999 
31720 2220470000 0 0 0 0 -702 -702.90063091482671 -706 -702.90063091482671 135797.324170065 
31730 2221170000 0 0 0 0 -702 -702.90063091482671 -707 -702.90063091482671 135839.94345300199 
31740 2221870000 0 0 0 0 -702 -702.90063091482671 -699 -702.90063091482671 135882.63786684501 
31750 2222570000 0 0 0 0 -702 -702.90063091482671 -711 -702.90063091482671 135925.28486727399 
31760 2223270000 0 0 0 0 -711 -702.91338582677179 -710 -702.91338582677179 135972.34470774201 
31770 2223970000 0 0 0 0 -711 -702.91338582677179 -714 -702.91338582677179 136025.30675384001 
31780 2224670000 0 0 0 0 -711 -702.91338582677179 -708 -702.91338582677179 136071.97541745499 
31790 2225370000 0 0 0 0 -711 -702.91338582677179 -703 -702.91338582677179 136114.45574327299 
31800 2226070000 0 0 0 0 -711 -702.91338582677179 -698 -702.91338582677179 136156.821747793 
31810 2226770000 0 0 0 0 -698 -702.90566037735857 -706 -702.90566037735857 136199.38745361101 
31820 2227470000 0 0 0 0 -698 -702.90566037735857 -705 -702.90566037735857 136241.90704162599 
31830 2228170000 0 0 0 0 -698 -702.90566037735857 -697 -702.90566037735857 136284.523778392 
31840 2228870000 0 0 0 0 -698 -702.90566037735857 -703 -702.90566037735857 136326.98086357201 
31850 2229570000 0 0 0 0 -698 -702.90566037735857 -703 -702.90566037735857 136369.44117253399 
31860 2230270000 0 0 0 0 -703 -702.90580847723709 -712 -702.90580847723709 136412.215237948 
31870 2230970000 0 0 0 0 -703 -702.90580847723709 -709 -702.90580847723709 136454.87748759499 
31880 2231670000 0 0 0 0 -703 -702.90580847723709 -703 -702.90580847723709 136497.349835848 
31890 2232370000 0 0 0 0 -703 -702.90580847723709 -711 -702.90580847723709 136539.91738678599 
31900 2233070000 0 0 0 0 -703 -702.90580847723709 -710 -702.90580847723709 136582.50287008399 
31910 2233770000 0 0 0 0 -710 -702.91692789968647 -706 -702.91692789968647 136625.19540025399 
31920 2234470000 0 0 0 0 -710 -702.91692789968647 -708 -702.91692789968647 136667.86089784 
31930 2235170000 0 0 0 0 -710 -702.91692789968647 -702 -702.91692789968647 136710.46722660799 
31940 2235870000 0 0 0 0 -710 -702.91692789968647 -711 -702.91692789968647 136753.27740985501 
31950 2236570000 0 0 0 0 -710 -702.91692789968647 -705 -702.91692789968647 136795.935474189 
31960 2237270000 0 0 0 0 -705 -702.92018779342709 -706 -702.92018779342709 136838.69556164701 
31970 2237970000 0 0 0 0 -705 -702.92018779342709 -699 -702.92018779342709 136881.18347954299 
31980 2238670000 0 0 0 0 -705 -702.92018779342709 -704 -702.92018779342709 136923.79139152099 
31990 2239370000 0 0 0 0 -705 -702.92018779342709 -698 -702.92018779342709 136966.29773376801 
32000 2240070000 0 0 0 0 -705 -702.92018779342709 -703 -702.92018779342709 137008.77529686401 
32010 2240770000 0 0 0 0 -703 -702.9203124999998 -709 -702.9203124999998 137051.41781718601 
32020 2241470000 0 0 0 0 -703 -702.9203124999998 -706 -702.9203124999998 137093.99291773399 
32030 2242170000 0 0 0 0 -703 -702.9203124999998 -698 -702.9203124999998 137136.59497366901 
32040 2242870000 0 0 0 0 -703 -702.9203124999998 -705 -702.9203124999998 137179.26681457201 
32050 2243570000 0 0 0 0 -703 -702.9203124999998 -703 -702.9203124999998 137221.88115882699 
32060 2244270000 0 0 0 0 -703 -702.92043681747248 -706 -702.92043681747248 137264.41538443 
32070 2244970000 0 0 0 0 -703 -702.92043681747248 -703 -702.92043681747248 137306.758995846 
32080 2245670000 0 0 0 0 -703 -702.92043681747248 -700 -702.92043681747248 137349.309012563 
32090 2246370000 0 0 0 0 -703 -702.92043681747248 -708 -702.92043681747248 137391.85550495601 
32100 2247070000 0 0 0 0 -703 -702.92043681747248 -709 -702.92043681747248 137434.439974145 
32110 2247770000 0 0 0 0 -709 -702.92990654205585 -712 -702.92990654205585 137477.154747455 
32120 2248470000 0 0 0 0 -709 -702.92990654205585 -699 -702.92990654205585 137519.66170230601 
32130 2249170000 0 0 0 0 -709 -702.92990654205585 -704 -702.92990654205585 137562.07735137001 
32140 2249870000 0 0 0 0 -709 -702.92990654205585 -703 -702.92990654205585 137604.47658708799 
32150 2250570000 0 0 0 0 -709 -702.92990654205585 -701 -702.92990654205585 137647.10114801899 
32160 2251270000 0 0 0 0 -701 -702.92690513219259 -706 -702.92690513219259 137689.61296590799 
32170 2251970000 0 0 0 0 -701 -702.92690513219259 -704 -702.92690513219259 137732.04576993501 
32180 2252670000 0 0 0 0 -701 -702.92690513219259 -701 -702.92690513219259 137774.33307057701 
32190 2253370000 0 0 0 0 -701 -702.92690513219259 -699 -702.92690513219259 137816.79313837801 
32200 2254070000 0 0 0 0 -701 -702.92690513219259 -696 -702.92690513219259 137859.102947154 
32210 2254770000 0 0 0 0 -696 -702.91614906832274 -701 -702.91614906832274 137901.52756543399 
32220 2255470000 0 0 0 0 -696 -702.91614906832274 -697 -702.91614906832274 137943.772913486 
32230 2256170000 0 0 0 0 -696 -702.91614906832274 -709 -702.91614906832274 137986.18143995799 
32240 2256870000 0 0 0 0 -696 -702.91614906832274 -706 -702.91614906832274 138028.66879878801 
32250 2257570000 0 0 0 0 -696 -702.91614906832274 -692 -702.91614906832274 138071.005732961 
32260 2258270000 0 0 0 0 -692 -702.89922480620123 -703 -702.89922480620123 138113.40573787701 
32270 2258970000 0 0 0 0 -692 -702.89922480620123 -698 -702.89922480620123 138155.934116313 
32280 2259670000 0 0 0 0 -692 -702.89922480620123 -706 -702.89922480620123 138198.68264277899 
32290 2260370000 0 0 0 0 -692 -702.89922480620123 -711 -702.89922480620123 138241.434769071 
32300 2261070000 0 0 0 0 -692 -702.89922480620123 -710 -702.89922480620123 138284.15526643701 
32310 2261770000 0 0 0 0 -710 -702.91021671826593 -702 -702.91021671826593 138326.87154744499 
32320 2262470000 0 0 0 0 -710 -702.91021671826593 -706 -702.91021671826593 138369.5943 
32330 2263170000 0 0 0 0 -710 -702.91021671826593 -705 -702.91021671826593 138412.305828513 
32340 2263870000 0 0 0 0 -710 -702.91021671826593 -707 -702.91021671826593 138454.828323008 
32350 2264570000 0 0 0 0 -710 -702.91021671826593 -706 -702.91021671826593 138497.45696018101 
32360 2265270000 0 0 0 0 -706 -702.91499227202439 -703 -702.91499227202439 138540.09026769301 
32370 2265970000 0 0 0 0 -706 -702.91499227202439 -701 -702.91499227202439 138582.515179596 
32380 2266670000 0 0 0 0 -706 -702.91499227202439 -708 -702.91499227202439 138625.098027525 
32390 2267370000 0 0 0 0 -706 -702.91499227202439 -707 -702.91499227202439 138667.78777091799 
32400 2268070000 0 0 0 0 -706 -702.91499227202439 -708 -702.91499227202439 138710.370182852 
32410 2268770000 0 0 0 0 -708 -702.92283950617252 -711 -702.92283950617252 138752.92289744999 
32420 2269470000 0 0 0 0 -708 -702.92283950617252 -710 -702.92283950617252 138795.36686017201 
32430 2270170000 0 0 0 0 -708 -702.92283950617252 -702 -702.92283950617252 138838.10713790901 
32440 2270870000 0 0 0 0 -708 -702.92283950617252 -704 -702.92283950617252 138880.90753265499 
32450 2271570000 0 0 0 0 -708 -702.92283950617252 -708 -702.92283950617252 138923.41945431201 
32460 2272270000 0 0 0 0 -708 -702.93066255778081 -700 -702.93066255778081 138966.103871183 
32470 2272970000 0 0 0 0 -708 -702.93066255778081 -699 -702.93066255778081 139008.67816883401 
32480 2273670000 0 0 0 0 -708 -702.93066255778081 -708 -702.93066255778081 139051.40004297899 
32490 2274370000 0 0 0 0 -708 -702.93066255778081 -707 -702.93066255778081 139093.957273876 
32500 2275070000 0 0 0 0 -708 -702.93066255778081 -703 -702.93066255778081 139136.60678565301 
32510 2275770000 0 0 0 0 -703 -702.93076923076887 -706 -702.93076923076887 139179.06903103099 
32520 2276470000 0 0 0 0 -703 -702.93076923076887 -705 -702.93076923076887 139221.69026320399 
32530 2277170000 0 0 0 0 -703 -702.93076923076887 -702 -702.93076923076887 139264.22619076201 
32540 2277870000 0 0 0 0 -703 -702.93076923076887 -701 -702.93076923076887 139306.68336496101 
32550 2278570000 0 0 0 0 -703 -702.93076923076887 -702 -702.93076923076887 139349.21348359401 
32560 2279270000 0 0 0 0 -702 -702.92933947772622 -710 -702.92933947772622 139391.79000222901 
32570 2279970000 0 0 0 0 -702 -702.92933947772622 -698 -702.92933947772622 139434.36482723599 
32580 2280670000 0 0 0 0 -702 -702.92933947772622 -708 -702.92933947772622 139476.89005581901 
32590 2281370000 0 0 0 0 -702 -702.92933947772622 -713 -702.92933947772622 139519.342877143 
32600 2282070000 0 0 0 0 -702 -702.92933947772622 -700 -702.92933947772622 139561.77242485899 
32610 2282770000 0 0 0 0 -700 -702.92484662576646 -704 -702.92484662576646 139604.17091634599 
32620 2283470000 0 0 0 0 -700 -702.92484662576646 -706 -702.92484662576646 139646.69174310201 
32630 2284170000 0 0 0 0 -700 -702.92484662576646 -701 -702.92484662576646 139689.001591963 
32640 2284870000 0 0 0 0 -700 -702.92484662576646 -706 -702.92484662576646 139731.19691647199 
32650 2285570000 0 0 0 0 -700 -702.92484662576646 -712 -702.92484662576646 139773.65195802401 
32660 2286270000 0 0 0 0 -712 -702.9387442572737 -706 -702.9387442572737 139816.275073881 
32670 2286970000 0 0 0 0 -712 -702.9387442572737 -706 -702.9387442572737 139858.796593632 
32680 2287670000 0 0 0 0 -712 -702.9387442572737 -707 -702.9387442572737 139901.63726372001 
32690 2288370000 0 0 0 0 -712 -702.9387442572737 -711 -702.9387442572737 139944.13869168001 
32700 2289070000 0 0 0 0 -712 -702.9387442572737 -713 -702.9387442572737 139986.68410230699 
32710 2289770000 0 0 0 0 -713 -702.9541284403665 -708 -702.9541284403665 140029.37661453499 
32720 2290470000 0 0 0 0 -713 -702.9541284403665 -707 -702.9541284403665 140071.906693878 
32730 2291170000 0 0 0 0 -713 -702.9541284403665 -702 -702.9541284403665 140114.59731918399 
32740 2291870000 0 0 0 0 -713 -702.9541284403665 -705 -702.9541284403665 140157.36248703601 
32750 2292570000 0 0 0 0 -713 -702.9541284403665 -704 -702.9541284403665 140199.98692308101 
32760 2293270000 0 0 0 0 -704 -702.9557251908393 -706 -702.9557251908393 140242.657589943 
32770 2293970000 0 0 0 0 -704 -702.9557251908393 -703 -702.9557251908393 140285.17879608 
32780 2294670000 0 0 0 0 -704 -702.9557251908393 -716 -702.9557251908393 140327.80259631501 
32790 2295370000 0 0 0 0 -704 -702.9557251908393 -704 -702.9557251908393 140370.44153127601 
32800 2296070000 0 0 0 0 -704 -702.9557251908393 -704 -702.9557251908393 140412.92053154099 
32810 2296770000 0 0 0 0 -704 -702.95731707317043 -708 -702.95731707317043 140455.42423033601 
32820 2297470000 0 0 0 0 -704 -702.95731707317043 -703 -702.95731707317043 140497.99092832199 
32830 2298170000 0 0 0 0 -704 -702.95731707317043 -707 -702.95731707317043 140540.41413680301 
32840 2298870000 0 0 0 0 -704 -702.95731707317043 -709 -702.95731707317043 140582.909794673 
32850 2299570000 0 0 0 0 -704 -702.95731707317043 -704 -702.95731707317043 140625.534594233 
32860 2300270000 0 0 0 0 -704 -702.95890410958873 -705 -702.95890410958873 140668.12878541101 
32870 2300970000 0 0 0 0 -704 -702.95890410958873 -710 -702.95890410958873 140710.621184744 
32880 2301670000 0 0 0 0 -704 -702.95890410958873 -707 -702.95890410958873 140753.117665517 
32890 2302370000 0 0 0 0 -704 -702.95890410958873 -702 -702.95890410958873 140795.53334328899 
32900 2303070000 0 0 0 0 -704 -702.95890410958873 -703 -702.95890410958873 140837.87722454401 
32910 2303770000 0 0 0 0 -703 -702.95896656534921 -699 -702.95896656534921 140880.419285579 
32920 2304470000 0 0 0 0 -703 -702.95896656534921 -704 -702.95896656534921 140922.68835395301 
32930 2305170000 0 0 0 0 -703 -702.95896656534921 -700 -702.95896656534921 140964.894945156 
32940 2305870000 0 0 0 0 -703 -702.95896656534921 -702 -702.95896656534921 141007.00218358601 
32950 2306570000 0 0 0 0 -703 -702.95896656534921 -685 -702.95896656534921 141049.161943624 
32960 2307270000 0 0 0 0 -685 -702.93171471927133 -696 -702.93171471927133 141091.245897897 
32970 2307970000 0 0 0 0 -685 -702.93171471927133 -686 -702.93171471927133 141133.309370498 
32980 2308670000 0 0 0 0 -685 -702.93171471927133 -698 -702.93171471927133 141175.60432664599 
32990 2309370000 0 0 0 0 -685 -702.93171471927133 -695 -702.93171471927133 141217.86382277301 
33000 2310070000 0 0 0 0 -685 -702.93171471927133 -702 -702.93171471927133 141260.272956031 
33010 2310770000 0 0 0 0 -702 -702.93030303030275 -707 -702.93030303030275 141302.77631878201 
33020 2311470000 0 0 0 0 -702 -702.93030303030275 -704 -702.93030303030275 141345.22179108401 
33030 2312170000 0 0 0 0 -702 -702.93030303030275 -710 -702.93030303030275 141387.83212934699 
33040 2312870000 0 0 0 0 -702 -702.93030303030275 -708 -702.93030303030275 141430.494894481 
33050 2313570000 0 0 0 0 -702 -702.93030303030275 -713 -702.93030303030275 141472.99560584201 
33060 2314270000 0 0 0 0 -713 -702.94553706505269 -708 -702.94553706505269 141515.62637263499 
33070 2314970000 0 0 0 0 -713 -702.94553706505269 -712 -702.94553706505269 141558.131636276 
33080 2315670000 0 0 0 0 -713 -702.94553706505269 -714 -702.94553706505269 141600.47744361599 
33090 2316370000 0 0 0 0 -713 -702.94553706505269 -704 -702.94553706505269 141642.821884312 
33100 2317070000 0 0 0 0 -713 -702.94553706505269 -703 -702.94553706505269 141685.52150843799 
33110 2317770000 0 0 0 0 -703 -702.94561933534715 -701 -702.94561933534715 141728.04982046699 
33120 2318470000 0 0 0 0 -703 -702.94561933534715 -704 -702.94561933534715 141770.544820565 
33130 2319170000 0 0 0 0 -703 -702.94561933534715 -704 -702.94561933534715 141813.14390803801 
33140 2319870000 0 0 0 0 -703 -702.94561933534715 -700 -702.94561933534715 141855.55542791099 
33150 2320570000 0 0 0 0 -703 -702.94561933534715 -701 -702.94561933534715 141897.955334153 
33160 2321270000 0 0 0 0 -701 -702.94268476621392 -702 -702.94268476621392 141940.244798492 
33170 2321970000 0 0 0 0 -701 -702.94268476621392 -706 -702.94268476621392 141982.79340240601 
33180 2322670000 0 0 0 0 -701 -702.94268476621392 -710 -702.94268476621392 142025.23176528001 
33190 2323370000 0 0 0 0 -701 -702.94268476621392 -700 -702.94268476621392 142067.854596347 
33200 2324070000 0 0 0 0 -701 -702.94268476621392 -706 -702.94268476621392 142110.458875009 
33210 2324770000 0 0 0 0 -706 -702.9472891566262 -713 -702.9472891566262 142153.18101325 
33220 2325470000 0 0 0 0 -706 -702.9472891566262 -699 -702.9472891566262 142195.66379806999 
33230 2326170000 0 0 0 0 -706 -702.9472891566262 -713 -702.9472891566262 142238.41320861899 
33240 2326870000 0 0 0 0 -706 -702.9472891566262 -704 -702.9472891566262 142281.14858657401 
33250 2327570000 0 0 0 0 -706 -702.9472891566262 -703 -702.9472891566262 142323.80440581299 
33260 2328270000 0 0 0 0 -703 -702.94736842105226 -695 -702.94736842105226 142366.354500129 
33270 2328970000 0 0 0 0 -703 -702.94736842105226 -695 -702.94736842105226 142408.81017856399 
33280 2329670000 0 0 0 0 -703 -702.94736842105226 -698 -702.94736842105226 142450.96676443701 
33290 2330370000 0 0 0 0 -703 -702.94736842105226 -700 -702.94736842105226 142493.395002865 
33300 2331070000 0 0 0 0 -703 -702.94736842105226 -704 -702.94736842105226 142535.816442057 
33310 2331770000 0 0 0 0 -704 -702.94894894894855 -707 -702.94894894894855 142578.347646846 
33320 2332470000 0 0 0 0 -704 -702.94894894894855 -701 -702.94894894894855 142620.76841722199 
33330 2333170000 0 0 0 0 -704 -702.94894894894855 -710 -702.94894894894855 142663.15147132199 
33340 2333870000 0 0 0 0 -704 -702.94894894894855 -706 -702.94894894894855 142705.65696893699 
33350 2334570000 0 0 0 0 -704 -702.94894894894855 -707 -702.94894894894855 142748.12436074499 
33360 2335270000 0 0 0 0 -707 -702.95502248875516 -703 -702.95502248875516 142790.741533561 
33370 2335970000 0 0 0 0 -707 -702.95502248875516 -699 -702.95502248875516 142833.162583881 
33380 2336670000 0 0 0 0 -707 -702.95502248875516 -698 -702.95502248875516 142875.660978614 
33390 2337370000 0 0 0 0 -707 -702.95502248875516 -702 -702.95502248875516 142918.20665600401 
33400 2338070000 0 0 0 0 -707 -702.95502248875516 -709 -702.95502248875516 142960.68729891899 
33410 2338770000 0 0 0 0 -709 -702.96407185628698 -709 -702.96407185628698 143003.39095898601 
33420 2339470000 0 0 0 0 -709 -702.96407185628698 -703 -702.96407185628698 143045.78276290599 
33430 2340170000 0 0 0 0 -709 -702.96407185628698 -709 -702.96407185628698 143088.28866714399 
33440 2340870000 0 0 0 0 -709 -702.96407185628698 -694 -702.96407185628698 143130.967430452 
33450 2341570000 0 0 0 0 -709 -702.96407185628698 -715 -702.96407185628698 143173.61745998301 
33460 2342270000 0 0 0 0 -715 -702.98206278026862 -701 -702.98206278026862 143216.326156959 
33470 2342970000 0 0 0 0 -715 -702.98206278026862 -714 -702.98206278026862 143258.84161317599 
33480 2343670000 0 0 0 0 -715 -702.98206278026862 -710 -702.98206278026862 143301.50796566301 
33490 2344370000 0 0 0 0 -715 -702.98206278026862 -706 -702.98206278026862 143344.04649958 
33500 2345070000 0 0 0 0 -715 -702.98206278026862 -700 -702.98206278026862 143386.86414581299 
33510 2345770000 0 0 0 0 -700 -702.97761194029806 -707 -702.97761194029806 143429.69606298499 
33520 2346470000 0 0 0 0 -700 -702.97761194029806 -708 -702.97761194029806 143472.21440983901 
33530 2347170000 0 0 0 0 -700 -702.97761194029806 -709 -702.97761194029806 143514.77953151101 
33540 2347870000 0 0 0 0 -700 -702.97761194029806 -703 -702.97761194029806 143557.49726867399 
33550 2348570000 0 0 0 0 -700 -702.97761194029806 -705 -702.97761194029806 143600.132098984 
33560 2349270000 0 0 0 0 -705 -702.98062593144516 -701 -702.98062593144516 143642.66589308399 
33570 2349970000 0 0 0 0 -705 -702.98062593144516 -701 -702.98062593144516 143684.90832991499 
33580 2350670000 0 0 0 0 -705 -702.98062593144516 -715 -702.98062593144516 143727.553293292 
33590 2351370000 0 0 0 0 -705 -702.98062593144516 -695 -702.98062593144516 143770.16022228901 
33600 2352070000 0 0 0 0 -705 -702.98062593144516 -698 -702.98062593144516 143812.63075369201 
33610 2352770000 0 0 0 0 -698 -702.97321428571388 -700 -702.97321428571388 143855.18541662299 
33620 2353470000 0 0 0 0 -698 -702.97321428571388 -704 -702.97321428571388 143897.49676899301 
33630 2354170000 0 0 0 0 -698 -702.97321428571388 -711 -702.97321428571388 143940.15301184499 
33640 2354870000 0 0 0 0 -698 -702.97321428571388 -706 -702.97321428571388 143982.931505502 
33650 2355570000 0 0 0 0 -698 -702.97321428571388 -708 -702.97321428571388 144025.622455348 
33660 2356270000 0 0 0 0 -708 -702.98068350668609 -708 -702.98068350668609 144068.27683975699 
33670 2356970000 0 0 0 0 -708 -702.98068350668609 -703 -702.98068350668609 144110.992585826 
33680 2357670000 0 0 0 0 -708 -702.98068350668609 -706 -702.98068350668609 144153.84587140099 
33690 2358370000 0 0 0 0 -708 -702.98068350668609 -706 -702.98068350668609 144196.376351838 
33700 2359070000 0 0 0 0 -708 -702.98068350668609 -715 -702.98068350668609 144239.092789152 
33710 2359770000 0 0 0 0 -715 -702.99851632047444 -707 -702.99851632047444 144281.96803147401 
33720 2360470000 0 0 0 0 -715 -702.99851632047444 -706 -702.99851632047444 144324.638481598 
